DATE_TIME,POST
2024-03-20 12:53:14,강인팬덤  놀리는 재미로 갤왓엇는데
2024-03-20 12:53:01,근데 손뽕들 진짜 조선족임?
2024-03-20 12:52:54,무관좆소
2024-03-20 12:52:35,파리가 지금 앞으로도 ㅈㄴ괜찮은게
2024-03-20 12:52:34,ㄹㅇ 해축갤만 들어오면 현실이랑 너무 동떨어진 세계같음
2024-03-20 12:51:50,갤에 피비린내 진동을하네 코썩겠다 에휴 
2024-03-20 12:51:35,"창민이 솔직히 15아컵, 음료수컵, 챔스결승지고 우는거보면 짠한데"
2024-03-20 12:51:34,파리가 드림클럽이라는 선수는 없잖아 
2024-03-20 12:51:23,이강인 손흥민 이 짤은 다시봐도 한편의 뮤직비디오같음
2024-03-20 12:51:18,김민재 맨유 이적확률 높은편임?
2024-03-20 12:51:17,오타니 vs 손흥민
2024-03-20 12:51:02,이재성 이미지 바뀐거 웃음벨이네
2024-03-20 12:51:01,찬밥이 전국민 도게자가 다가 올 수록 해축갤은 불타네
2024-03-20 12:50:45,"""욕돌이 개강인"" "
2024-03-20 12:50:39,순수하고 ^꿈^많던 소년이 30넘어서 아직도 ^꿈^만 꾸네
2024-03-20 12:50:13,일본인들 여권보유 20프로 놀랍네
2024-03-20 12:50:08,20인단들인거 알고나니 시시해졋다
2024-03-20 12:50:01,클럽만능논리면
2024-03-20 12:49:49,"아니 빅클럽 유무는 챔스, 트레블이라고"
2024-03-20 12:49:45,손흥민도 나이들면서 관상이 변했네
2024-03-20 12:49:43,이재명 BBC 속보
2024-03-20 12:49:39,점심먹는데 팀장님 이강인 사과도르 입갤
2024-03-20 12:48:58,앰카스들은 까내리는거 좋아하노ㅋㅋㅋㅋㅋ
2024-03-20 12:48:47,음바페 대체자로 PSG 손흥민데려갈듯
2024-03-20 12:48:26,손흥민은 파리 줘도안감
2024-03-20 12:48:23,ㅇ
2024-03-20 12:48:21,토트넘이 ㅈ소기업인 결정적인 이유
2024-03-20 12:47:46,파리무새는 그저 세상을 두개로봄
2024-03-20 12:47:27,세종시 을구) 조국혁신당 25% 1위 ㄷㄷㄷㄷㄷ
2024-03-20 12:47:23,이강인은 무릎꿇고 사죄해야지
2024-03-20 12:46:21,손흥민 은퇴하면 딱 '이 선수' 보다 한 수 아래임
2024-03-20 12:46:12,앰창민 애미는 고향이 어디냐
2024-03-20 12:46:01,아니 파리까면 바로 폐닭으로 발작하는게 웃기네
2024-03-20 12:45:54,중립인데 솔까 음바페나가면 파리는 그저 그런 팀이지
2024-03-20 12:45:42,이강인은 오타니 기사에서도 개같이 까이는 중
2024-03-20 12:45:38,지금 180석이고  한달남기고 바람불면 200석 가능
2024-03-19 19:22:33,내가 황선홍감독이면 창민이 부진하면 후반에 교체해버린다
2024-03-19 19:22:29,ㄹㅇ 소농민 얘는 틀딱들 왜 빨아주는거냐 ㅋㅋㅋㅋ
2024-03-19 19:22:19,PSG한녀민 저격하는 이유
2024-03-19 19:22:13,한국축구 Goat
2024-03-19 19:21:56,김민재 얘는 이강인한테 왜 이러냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-19 19:21:53,손뽕들 이강인 여론이 어쩌고 저쩌고 망했다면서 필사적임
2024-03-19 19:21:47,손흥민이 살라는 이미 넘었지
2024-03-19 19:21:40,근데 솔직히 이강인 유럽무대 평생 30골 넣을수있을까..
2024-03-19 19:21:28,챔스 피엘 이거 두개만 유관 취급 받아
2024-03-19 19:21:24,???: 이강인 네이버 민심 장난 아니네
2024-03-19 19:21:22,과식하면 공부 잘 안 됨?
2024-03-19 19:21:14,축구협회 새로운 유니폼 실착공개
2024-03-19 19:21:07,이강인이 무슨 유관이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-19 19:21:03,근데 찬밥이 바이럴 적당히 써야 되는데
2024-03-19 19:21:01,메호대전 끝나서 갤 망하나 싶었는데 손강대전 ㅋㅋㅋㅋㅋ
2024-03-19 19:20:49,개메좆 그는 씨발 약물난쟁이 JOAT
2024-03-19 19:20:53,근데 태국전에 손흥민을 왜 부른거지?
2024-03-19 19:20:44,느그흥은 이강인 기자회견 하는 것도 못마땅할듯
2024-03-19 19:20:34,앰줌마들 웃긴점)강인이가 여자를 만나든 쓰리썸을 하든 관심없는데 
2024-03-19 19:20:33,갤 진짜 애미뒤졌네
2024-03-19 19:20:25,그래서 준금단 니네가 할 수 있는 게 뭔데 ㅋㅋㅋ
2024-03-19 19:20:19,이번 앰창민 정치의 패착은 = 아컵 워스트 퍼포먼스임
2024-03-19 19:20:18,근데 손흥민 좀 질리는 스타일이긴 하네
2024-03-19 19:19:56,손뽕인데 이렇게 인터넷과 현실이 다를줄 몰랐어
2024-03-19 19:19:55,이강인도 무관따리 될 것 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-19 19:19:34,(속보)최은순 잔고 위조공범 '윤석열 부인 김건희는 멘토'
2024-03-19 19:19:31,그어려운됙일어배워서줒독일리그에서잘한다고누가인정해주냐
2024-03-19 19:19:14,강맘 손까 호들갑이 손뽕에겐 재롱질인 이유ㅋㅋㅋ
2024-03-19 19:19:12,폐닭갤 댓글 가져가서 까는중이노 ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-19 19:19:10,스포츠 정신을 망각한 김진수의 망언
2024-03-19 19:19:04,형 지금 짜장면 탕수육 세트 시킴ㅎㅎㅎ
2024-03-19 19:18:57,안쌤 끼리끼리 그래서 이나은도 끼리끼리라서
2024-03-19 19:18:51,국대유니폼 패턴 넣겠다고 지랄하는게 문제임
2024-03-19 19:18:50,민심이 넘 귀엽고 애기같다임
2024-03-19 19:18:44,여친 이름이 여동생이랑 똑같아서 괴롭다
2024-03-19 19:18:32,근데 왜 손뽕들은 주인 입국때 공항 안나감??
2024-03-19 19:18:20,23살 이강인 vs  20살 비르츠
2024-03-19 19:18:04,그냥 주장이라는애가 매 대회 치를때마다 논란의 중심아님?
2024-03-19 19:18:00,이제 민심이 어떻고 저쩌고 쏙 들어가겠노
2024-03-19 19:17:58,이강인 진짜 psg에서 메시롤받고 30골씩 박으면
2024-03-19 19:17:53,파리는 음바페 나가는 순간 1등 못함
2024-03-19 19:17:50,여기빼고 이강인 입국 다 까이는데
2024-03-19 19:17:46,팩트 내일 사과하면 평생 강인이 흑역사로 남을듯ㅋㅋㅋㅋ
2024-03-19 19:17:37,누군 평생해도 무관좆소정치인 누군23살에 빅클럽 트레블각ㅋ
2024-03-19 19:17:35,열애설도 찍힌마당에 지금 있는 강인맘들은
2024-03-19 06:34:00,?? : 모우라가 파리 씹어먹고 토트넘 간거 모름?
2024-03-19 06:33:49,뉴캐슬한테 따먹히고 풀럼한테 졌다고 놀리는거 좀웃기네
2024-03-19 06:33:16,빅클럽에서 리그 우승 4회 포함 총 15회 우승한 선수
2024-03-19 06:33:14,psg 승점을 봐라 그냥 생태계 교란팀임
2024-03-19 06:32:59,밥줌마들 자꾸 파리를 빅클럽이라하는데
2024-03-19 06:32:33,톳넘 감독이 한선수만 응원하는건 그건 축구를 보는 팬 으로써
2024-03-19 06:32:27,앰창견은 자기가 앰창민 응원하는 게 욕먹는 거라고 아주 큰 착각을 함
2024-03-19 06:31:56,축잘알들은 기본적으로 차범근 고평가함
2024-03-19 06:31:06,홍준표 손흥민은 이강인에게 사죄부터 해라
2024-03-19 06:31:02,손흥민도 지금보다 더 잘해서 빅클럽 파리 가면 됨
2024-03-19 06:30:59,마르세유보다 4배 이상 돈 쓰는 psg 독식팀에서 2골2도움
2024-03-19 06:30:21,여자 174cm 78kg 실제로 보면 어떤느낌임??
2024-03-19 06:29:46,epl 검증은 커녕 epl팀을 만나본적도 없는건 좀 웃기긴해 
2024-03-19 06:29:44,밥줌마들아 공포가 문제가 아니야
2024-03-19 06:28:59,솔직히 이강인한테 공포 들이미는건 반박하기도 귀찮음
2024-03-19 06:28:03,7부나 벗어나고 이니에스타랑 비교해라 시부럴 ㅋㅋ
2024-03-19 06:28:02,PSG에서 다씹어먹던 모우라도 토트넘 갔는데
2024-03-19 06:27:35,어제 이강인 음단장 셀브 생각나는거 없냐
2024-03-19 06:27:01,창민이도 라커룸 가면 사람같지 않은 국뽕들 때매 많이 울듯 싶다.
2024-03-19 06:26:42,손흥민 꼰대 맞음
2024-03-19 06:26:27,"차범근, 손흥민<  둘다 마르코 로이스 미만임"
2024-03-19 06:26:18,밥줌마들 쏘니 인정받는게 그렇게 억울하면 현지가서 따지라고 ㅋ
2024-03-19 06:25:44,나 점보는거 좋아하는데 흥흥이 이적한다는데?
2024-03-19 06:25:43,얘들아 동안이면 수명도 기냐?
2024-03-19 06:25:15,근데 공격포인트로 비교하면 손흥민>지단임??
2024-03-19 06:24:32,진지하게 차범근 손흥민 둘다 존나 고평가 심각함
2024-03-19 06:24:13,Psg는 시발 ㅋㅋㅋ바페끼고도 몽펠이랑 삽질하는팀이고
2024-03-19 06:23:27,그냥 그 같잖은 남들이 좋아하는거 깔때 느끼는 우월감
2024-03-19 06:23:11,psg는 마르세유보다 4배 이상 돈 쓰고 있는 팀임 ㅋㅋㅋ
2024-03-19 06:22:29,손흥민 이번에는 이런 패스 골 연결좀...
2024-03-19 06:21:34,기완아 보고잇음 댓달아라 
2024-03-19 06:20:36,진지하게 손뽕도 손흥민하고 같이 지내다보면 손까됨
2024-03-19 06:20:14, 디나탈레가 딱 손흥민이랑 동급이지
2024-03-19 06:20:07,톳넘 감독도 찐팬 가짜팬=국뽕들 다 알아보구나
2024-03-19 06:19:54,모우라는 찬밥이한테 절대 비비면 안되는 선수다
2024-03-19 06:19:51,철저히 개무시당하노 쯔앙민ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-19 06:19:25,진짜 무섭다
2024-03-19 06:18:16,불과며칠전에 피터 크라우치도 손 홀란드 살라다 레전드라던데?
2024-03-19 06:18:13,모우라도 엠창민 정치질 아니었으면 브라질 국대임
2024-03-19 06:18:04,난 찬밥단인데 요즘 해축갤이 재미가 없다...
2024-03-19 06:17:30,얘들아 나 22에 입학함 ㅠ
2024-03-19 06:17:19,이니에스타가 명예훼손으로 고소한다더라 
2024-03-19 06:17:04,얘들아 나 22에 입학함 ㅠ
2024-03-19 06:16:35,밥줌마들은 모우라 애써 무시하지마라
2024-03-19 06:16:33,어 그래 ^모우라^
2024-03-19 06:16:16,무관민 사람 만들어준 위대한 인물
2024-03-19 06:15:40,손난로 차에치여 디져서 내일부터 안봤으면
2024-03-19 06:15:32,이대남 씹창새끼들이 좋나 역겨운 이유 .real
2024-03-19 06:15:02,???:손흥민은 기록이라도 있지
2024-03-19 06:14:48,누구랑 친해져~~ 다음타켓은 누구임??????????
2024-03-18 14:11:43,린가드 보니 해축 잠재시장 엄청크네
2024-03-18 14:11:38,창민이 진짜 정치하고 민아가 부선이누나 포지션먹어야함
2024-03-18 14:11:30,음바페가 이강인을 좋아하는 이유가
2024-03-18 14:11:28,손흥민 이강인 탁구사건때 대화 떴다
2024-03-18 14:11:19,음바페 곧 떠나서 그런지 후련해보이더라ㅋㅋ
2024-03-18 14:10:32,무아니 검둥이 귀요미가 이강인 짝사랑함 ㅇㅇ
2024-03-18 14:10:22,골 수 많은데 트로피는 없어 그게 누구? 케인 손
2024-03-18 14:10:21,개찬밥 국대에서 꺼져도 1도 상관없는데
2024-03-18 14:10:09,창민이 경합도 안하는 웰빙축구라
2024-03-18 14:10:08,손흥민 입장문보다 더 역겨운게 어제 국대인터뷰네 ㄹㅇ
2024-03-18 14:09:52,창민이 국대 은퇴해도 괜찮은 이유
2024-03-18 14:09:44,음바페야 가지말아다오..
2024-03-18 14:09:35,아무라 그래도 음바페한테 기생충은 ㅋㅋㅋ
2024-03-18 14:09:27,국대은퇴는 도대체 언제하는거냐??
2024-03-18 14:09:23,그냥 씨발 모르면 외워
2024-03-18 14:09:20,어제 엔도한테 대지성 좀 보이더라
2024-03-18 14:09:13,파리 떠나지 말아다오 음바페야..
2024-03-18 14:09:08,이강인도 이제 언론 플레이 시작하는건가
2024-03-18 14:09:02,음바페 성격좋아보임
2024-03-18 14:08:58,엔리케 기자회견 보니깐 음바페 빠지면
2024-03-18 14:08:56,손흥민 이강인 싸움은 이런거라고 본다.
2024-03-18 14:08:51,손흥민은 한국축구의 암세포임
2024-03-18 14:08:49,음바페야 가지말아다오
2024-03-18 14:08:25,"강줌마들 ""음바페는 기생충이야"""
2024-03-18 14:08:24,"찬밥이는 딱 ""얘""임"
2024-03-18 14:08:22,음바페야 나가지말아다오..
2024-03-18 14:08:15,국대 은퇴 안하는걸 십자가 진거마냥 포장하는게 역겹
2024-03-18 14:08:09,손가락 약발 떨어질시기 은퇴 들고 나왔노?
2024-03-18 14:08:06,이제 손흥민한테 남은건 EPL << 이거뿐임
2024-03-18 14:07:55,민심테스트) 다음중 누구 은퇴가 더 급하냐
2024-03-18 14:07:54,아니 근데 왜 앰창민 까는게 찬밥단이라고만 생각함
2024-03-18 14:07:43,음바페 이강인 엉덩이 꽉 붙잡는거부터가
2024-03-18 14:07:37,은퇴는 씨발 40살 처먹고 골골대도 은퇴 안하고 버틸거 같은데 ㅋㅋ
2024-03-18 14:07:12,국대에서 이강인과 손흥민의 차이점은
2024-03-18 14:06:43,"근데 음바페 없으면, 이제 이강인 뭘로 빨려고 그러냐?"
2024-03-18 14:06:38,“은퇴”드립 자주치는 이유
2024-03-18 14:06:21,흥민이 올시즌도 4위 챔스권 못따는거냐
2024-03-18 14:06:15,근데 확실히 버스우승 이딴거보다 골박는게 재밋긴해
2024-03-18 14:06:07,무관이라고 놀려봐야 공격수는 골로 증명하는거임
2024-03-18 14:06:04,여기는 언제부터 흥민이 욕함??? 그런데도 여론은 흥민편...ㅋㅋ
2024-03-18 14:05:59,창민이 인격분석
2024-03-18 14:05:57,음바페 기생충과라 그동안 팀동료들한테 잘해왔음
2024-03-18 14:05:36,이강인나이때 이미 흥민이는 분데스 두자릿수 득점에
2024-03-18 14:05:30,창민아 기자불러다 쓰레기나 줍자
2024-03-18 14:05:09,음바페없는 파리 vs 대학교 축구부 3관왕팀
2024-03-18 14:05:04,예전에 씹덕만화 올리던 살맘 이젠 안 온 지 오래 됐나
2024-03-18 14:05:02,이강인빠수니들 해축갤점령하고 념글 주작도배질한지 한달넘음 
2024-03-18 05:37:34,이강인 평점 6.3만 넘자ㅋㅋㅋㅋㅋㅋㅋ
2024-03-18 05:37:31,주심 var체크도 안하고 아까 핸드볼은 대충 막 어깨라고 넘어가고 주심
2024-03-18 05:37:29,락커룸들어가서 한대씩 쳐맞자
2024-03-18 05:37:28,이강인 수비 잘못없다는건 축알못데스..
2024-03-18 05:37:21,양학각이길래 인테르 보고 잇엇는데 2:2는 씹ㅋㅋ
2024-03-18 05:37:02,3대0 쳐발리고 재미없다고 징징대노 ㅋㅋㅋㅋ
2024-03-18 05:36:55,근데 psg는 이게 재밌는 경기임 ㅋㅋㅋㅋㅋ
2024-03-18 05:36:50,음바페 졸귀
2024-03-18 05:36:49,엠바페는 왜자꾸 찬밥이한테 화냄???
2024-03-18 05:36:47,음바페 저새기 레알시절 호날두보다 더하네
2024-03-18 05:36:45,EPL은 황부리그다 EPL엔 이런 규정이 신설 되어야 한다
2024-03-18 05:36:43,저러니까 음바페가나가지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-18 05:36:38,이름에 ^무^ 들어간 애들 조심해야함
2024-03-18 05:36:28,비티냐랑 이강인 비슷해보이노
2024-03-18 05:36:27,손줌마들 돋보기안썼나 비티냐랑 구분을못하노 ㅋㅋㅋ
2024-03-18 05:36:24,좆봉우리 7부리그 수준이긔윤 ㅋㅋㅋㅋㅋ
2024-03-18 05:36:21,저심판 caa 소속 나오겟다?ㅋㅋㅋ
2024-03-18 05:36:16,비티냐 어려운건 넣고 저걸 ㅋㅋㅋㅋㅋ
2024-03-18 05:36:15,전반 2대2 ㅋㅋ 니미 좆봉우리 ㅋㅋ7부리그 수준
2024-03-18 05:36:14,개꿀잼이노 ㅋㅋㅋㅋㅋ
2024-03-18 05:36:13,저건 비켜줘야지 무혀니야ㅋㅋ
2024-03-18 05:36:12,뭐하노 ㅋㅋ
2024-03-18 05:36:11,거북이 ㅅㅂ 웃기노
2024-03-18 05:36:00,음단장님 개빡치심
2024-03-18 05:35:58,ㅋㅋㅋㅋ 음바페 없으면 강인이 진짜 아무것도아니네
2024-03-18 05:35:56,홀로무혀니 저새끼는 안되겠다
2024-03-18 05:35:55,음바페 좆강인 한테 화내는중 꺼지라고 ㅋㅋㅋㅋㅋ
2024-03-18 05:35:52,ㄲㅂ ㅋㅋㅋㅋㅋㅋ
2024-03-18 05:35:48,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-18 05:35:46,음바페 화났다
2024-03-18 05:35:45,손뽕들이 그렇게 좋아하는 그분 피셜
2024-03-18 05:35:42,음바페 땡깡 존나귀엽노 ㅋㅋ
2024-03-18 05:35:40,좆티냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-18 05:35:39,이강인 ㄲㅂ인줄 알았는데 비티냐가 찬 슛이 막힌거였노
2024-03-18 05:35:37,좆강인 오른발은 역시 ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-18 05:35:27,와 이강인 전반 추가시간 다끝나가는데 시간끄네
2024-03-18 05:35:25,터치없어도 심판은 진로방해로 본거지.
2024-03-18 05:35:24,바르샤가 개털거 같으면 개춬ㅋㅋㅋㅋ
2024-03-18 05:35:04,찬밥줌 심판탓 토나와 실점 기점 2개면서
2024-03-18 05:34:52,이강인 결승골 빌드업 지렸다
2024-03-18 05:34:48,방금왔는데 찬밥이 뭐 했냐?
2024-03-17 22:31:37,개메좆 그는 씨발 약물난쟁이 JOAT
2024-03-17 22:31:27,아까운척 ㅅㅂ ㅋㅋ
2024-03-17 22:31:08,조규성도 저건 넣는다
2024-03-17 22:30:58,저새끼 어제 도쿠보는거같네ㅋㅋㅋ
2024-03-17 22:30:57,좆털링은 장애인리그로 가야해
2024-03-17 22:30:34,미친 저걸 ㅋㅋㅋㅋㅋ
2024-03-17 22:30:30,엠털링 ㅅㅂ 결정력 레전드네ㅋㅋ
2024-03-17 22:30:24,좆털링 ㅅㅂ ㅋㅋㅋ
2024-03-17 22:30:04,대한민국 3대 여신 알려줌 ㅇㅇ
2024-03-17 22:29:55,관민이 국뽕여론 좋은 이유...txt
2024-03-17 22:29:39,흥민이가 안타까운게 앞으로 은퇴까지 우승할대회가 하나도 없다는거..
2024-03-17 22:29:28,실시간 갓본성님들 찬밥인 평가: B+급
2024-03-17 22:29:13,손흥민 한국 와서 오타니랑 쑈할거 같지  않노?
2024-03-17 22:27:00,내가 무승부라 했제? 그리고 첼시승이다
2024-03-17 22:26:31,첼시에 서남용 같은 새끼 잘하노
2024-03-17 22:25:54,레알 꼬마 아스날 파리
2024-03-17 22:25:43,유벤투스 ㅈ병신새끼들 ㅅㅅㅅㅅㅅ
2024-03-17 22:24:57,아 pk넣었으면 쉽게가는건데
2024-03-17 22:24:38,다비드 루이스 뭐노 ㅋㅋ
2024-03-17 22:23:15,첼시도 예전 첼시였으면 3골 정도 넣었을텐데
2024-03-17 22:23:13,퍼기랑 벵거한테 토트넘 우승 가능성 물어봄
2024-03-17 22:23:12,패널티킥 중앙 찰거면 딱 중앙에 차던가
2024-03-17 22:22:56,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-17 22:22:47,첼도스 존내 심하네 ㄹㅇ
2024-03-17 22:21:22,스털링 앰흑년 존나 못하네
2024-03-17 22:21:11,뭐냐 유튜브 이새끼들도 손까냐
2024-03-17 22:20:42,아 스털링 진짜 개쳐못하네
2024-03-17 22:20:23,그나마 잘 하는게 이강인 말고는 없네
2024-03-17 22:19:44,짜도스 때문에 경기중인데도 글 존나 안올라오네 
2024-03-17 22:19:39,그런데 이 새끼는 야구선수냐 아니면 농구선수냐
2024-03-17 22:19:26,쿠쿠렐라가 이승우랑 바르샤 유스에 같이있던애 맞지?
2024-03-17 22:19:21,스털링 저건 나올때마다 팀 분위기 개박살나는데
2024-03-17 22:19:20,쇼트트랙 갤 교활의 끝판왕이다. 유태욱 파벌 직계제자들만
2024-03-17 22:18:08,산체스 빼버려
2024-03-17 22:17:15,ㅋㅋㅋㅋ또또 고개를 든다 그치?
2024-03-17 22:17:13,산체스 저새끼 불안히노
2024-03-17 22:17:14,산체스 스털링 진짜 앰흑새끼들 지랄을한다 ㅋㅋㅋㅋ
2024-03-17 22:16:46,아 해축갤 아프지마라 씨발 렉존나걸리네
2024-03-17 22:13:29,스털링 저래서 시티시절에도 손흥민보다 아랫소리 들었음
2024-03-17 22:13:11,엠털링좆병신ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-17 22:13:03,상상패스 뭐노
2024-03-17 22:12:58,확실히 손흥민> 스털링이네 ㅋㅋ
2024-03-17 22:12:51,앰털링 좆병신년 ㅋㅋㅋㅋㅋㅋ
2024-03-17 22:12:45,흑노예 병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-17 22:12:36,팔머 주지 그냥
2024-03-17 22:12:34,팔머가 차야지 시발련아 ㅋㅋㅋ
